data,conta,account_id,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes,alcance,frequencia,cpm,cliques_link,ctr_link,ctr_todos,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual
2026-07-22,C 01,1558358552479442,120247488930090278,[E1] [MKUKER] [AFS] [F3] [NOURBESE ACHEBE] [ISABELA RIBEIRO],120247489033080278,[AFS] [F3] [NOURBESE ACHEBE] V6,0.96,552,548,1.0073,1.74,37,6.7029,10.3261,0.0259,38,0.0253,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489048840278,[AFS] [F3] [MORENIKE AJAYI] V1,1.12,873,852,1.0246,1.28,55,6.3001,8.9347,0.0204,40,0.028,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489055990278,[AFS] [F3] [NONHLANHLA CELE] V1,1.1,500,493,1.0142,2.2,29,5.8,10,0.0379,33,0.0333,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489113490278,[AFS] [F3] [NONHLANHLA CELE] V2,1.1,600,600,1,1.83,55,9.1667,14.3333,0.02,64,0.0172,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489137090278,[AFS] [F3] [NONHLANHLA CELE] V3,1.01,658,645,1.0202,1.53,33,5.0152,9.1185,0.0306,46,0.022,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489142030278,[AFS] [F3] [MORENIKE AJAYI] V2,1.01,1160,1160,1,0.87,76,6.5517,7.7586,0.0133,42,0.024,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489148840278,[AFS] [F3] [MORENIKE AJAYI] V3,1.14,1031,1023,1.0078,1.11,73,7.0805,7.2745,0.0156,56,0.0204,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489149860278,[AFS] [F3] [NONHLANHLA CELE] V4,1.02,551,533,1.0338,1.85,37,6.7151,11.9782,0.0276,41,0.0249,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489152530278,[AFS] [F3] [MORENIKE AJAYI] V4,1.06,1111,1107,1.0036,0.95,65,5.8506,6.5707,0.0163,56,0.0189,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489155770278,[AFS] [F3] [MORENIKE AJAYI] V5,1.17,905,887,1.0203,1.29,62,6.8508,8.2873,0.0189,45,0.026,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489155880278,[AFS] [F3] [NONHLANHLA CELE] V5,0.97,452,436,1.0367,2.15,44,9.7345,12.8319,0.022,41,0.0237,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489048850278,[E7] [MKUKER] [AFS] [F3] [MORENIKE AJAYI] [FILIPA FIGUEIREDO],120247489160390278,[AFS] [F3] [MORENIKE AJAYI] V6,1.06,1077,1077,1,0.98,86,7.9851,9.5636,0.0123,44,0.0241,PAUSED,1
2026-07-22,C 01,1558358552479442,120247489056040278,[E1] [MKUKER] [AFS] [F3] [NONHLANHLA CELE] [ISABELA RIBEIRO],120247489160520278,[AFS] [F3] [NONHLANHLA CELE] V6,1.14,1336,1336,1,0.85,155,11.6018,15.3443,0.0074,160,0.0071,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490527990278,[PAG BANIDA][E6] [MKUKER] [AFS] [F3] [SAIDA HAMISI] [VIVIANE GAMA],120247490527940278,[AFS] [F3] [SAIDA HAMISI] V1,0.04,20,20,1,2,1,5,10,0.04,2,0.02,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490527990278,[PAG BANIDA][E6] [MKUKER] [AFS] [F3] [SAIDA HAMISI] [VIVIANE GAMA],120247490558800278,[AFS] [F3] [SAIDA HAMISI] V2,0.06,21,20,1.05,2.86,0,,9.5238,,0,,WITH_ISSUES,1
2026-07-22,C 01,1558358552479442,120247490527990278,[PAG BANIDA][E6] [MKUKER] [AFS] [F3] [SAIDA HAMISI] [VIVIANE GAMA],120247490572030278,[AFS] [F3] [SAIDA HAMISI] V3,0.14,100,100,1,1.4,6,6,7,0.0233,8,0.0175,WITH_ISSUES,1
2026-07-22,C 01,1558358552479442,120247490527990278,[PAG BANIDA][E6] [MKUKER] [AFS] [F3] [SAIDA HAMISI] [VIVIANE GAMA],120247490575360278,[AFS] [F3] [SAIDA HAMISI] V4,0.1,72,72,1,1.39,0,,0,,1,0.1,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490527990278,[PAG BANIDA][E6] [MKUKER] [AFS] [F3] [SAIDA HAMISI] [VIVIANE GAMA],120247490579700278,[AFS] [F3] [SAIDA HAMISI] V5,0.09,62,61,1.0164,1.45,1,1.6129,8.0645,0.09,4,0.0225,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490527990278,[PAG BANIDA][E6] [MKUKER] [AFS] [F3] [SAIDA HAMISI] [VIVIANE GAMA],120247490584240278,[AFS] [F3] [SAIDA HAMISI] V6,0.08,44,43,1.0233,1.82,2,4.5455,6.8182,0.04,2,0.04,WITH_ISSUES,1
2026-07-22,C 01,1558358552479442,120247490598050278,[E6] [MKUKER] [AFS] [F3] [YETUNDE ALABI] [VIVIANE GAMA],120247490597970278,[AFS] [F3] [YETUNDE ALABI] V1,0.06,30,30,1,2,4,13.3333,26.6667,0.015,2,0.03,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490598050278,[E6] [MKUKER] [AFS] [F3] [YETUNDE ALABI] [VIVIANE GAMA],120247490618490278,[AFS] [F3] [YETUNDE ALABI] V2,0.07,37,37,1,1.89,2,5.4054,8.1081,0.035,9,0.0078,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490598050278,[E6] [MKUKER] [AFS] [F3] [YETUNDE ALABI] [VIVIANE GAMA],120247490620890278,[AFS] [F3] [YETUNDE ALABI] V3,0.18,115,113,1.0177,1.57,8,6.9565,7.8261,0.0225,8,0.0225,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490598050278,[E6] [MKUKER] [AFS] [F3] [YETUNDE ALABI] [VIVIANE GAMA],120247490623620278,[AFS] [F3] [YETUNDE ALABI] V4,0.17,113,113,1,1.5,8,7.0796,8.8496,0.0213,8,0.0213,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490598050278,[E6] [MKUKER] [AFS] [F3] [YETUNDE ALABI] [VIVIANE GAMA],120247490626940278,[AFS] [F3] [YETUNDE ALABI] V5,0.11,66,66,1,1.67,6,9.0909,10.6061,0.0183,4,0.0275,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490598050278,[E6] [MKUKER] [AFS] [F3] [YETUNDE ALABI] [VIVIANE GAMA],120247490631910278,[AFS] [F3] [YETUNDE ALABI] V6,0.08,71,71,1,1.13,3,4.2254,4.2254,0.0267,5,0.016,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490644850278,[E6] [MKUKER] [AFS] [F3] [NALEDI MOLEFE] [VIVIANE GAMA],120247490644830278,[AFS] [F3] [NALEDI MOLEFE] V1,0.05,45,45,1,1.11,3,6.6667,11.1111,0.0167,6,0.0083,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490644850278,[E6] [MKUKER] [AFS] [F3] [NALEDI MOLEFE] [VIVIANE GAMA],120247490686120278,[AFS] [F3] [NALEDI MOLEFE] V2,0.12,56,56,1,2.14,1,1.7857,16.0714,0.12,8,0.015,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490644850278,[E6] [MKUKER] [AFS] [F3] [NALEDI MOLEFE] [VIVIANE GAMA],120247490688600278,[AFS] [F3] [NALEDI MOLEFE] V3,0.07,60,58,1.0345,1.17,5,8.3333,11.6667,0.014,4,0.0175,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490644850278,[E6] [MKUKER] [AFS] [F3] [NALEDI MOLEFE] [VIVIANE GAMA],120247490692330278,[AFS] [F3] [NALEDI MOLEFE] V4,0.12,60,59,1.0169,2,1,1.6667,5,0.12,0,,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490644850278,[E6] [MKUKER] [AFS] [F3] [NALEDI MOLEFE] [VIVIANE GAMA],120247490699100278,[AFS] [F3] [NALEDI MOLEFE] V5,0.13,102,101,1.0099,1.27,3,2.9412,3.9216,0.0433,4,0.0325,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247490644850278,[E6] [MKUKER] [AFS] [F3] [NALEDI MOLEFE] [VIVIANE GAMA],120247490703500278,[AFS] [F3] [NALEDI MOLEFE] V6,0.15,39,39,1,3.85,7,17.9487,23.0769,0.0214,10,0.015,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120247506168140278,[AFS] [F3] [BONGEKILE ZUNGU] V1,0.97,477,466,1.0236,2.03,25,5.2411,9.2243,0.0388,32,0.0303,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120247506197150278,[AFS] [F3] [BONGEKILE ZUNGU] V2,1.07,545,543,1.0037,1.96,36,6.6055,9.5413,0.0297,40,0.0268,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120247506203840278,[AFS] [F3] [BONGEKILE ZUNGU] V3,1.02,526,526,1,1.94,28,5.3232,10.6464,0.0364,54,0.0189,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120247506216350278,[AFS] [F3] [BONGEKILE ZUNGU] V4,1.06,456,448,1.0179,2.32,21,4.6053,10.5263,0.0505,26,0.0408,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120247506238310278,[AFS] [F3] [BONGEKILE ZUNGU] V5,1.01,581,581,1,1.74,26,4.475,8.2616,0.0388,38,0.0266,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120247506249690278,[AFS] [F3] [BONGEKILE ZUNGU] V6,1.06,591,589,1.0034,1.79,37,6.2606,12.0135,0.0286,52,0.0204,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120247506424250278,[AFS] [F3] [MBALI BUTHELEZI] V1,1.08,609,604,1.0083,1.77,37,6.0755,13.4647,0.0292,82,0.0132,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120247506530130278,[AFS] [F3] [MBALI BUTHELEZI] V2,1.05,536,536,1,1.96,25,4.6642,9.7015,0.042,46,0.0228,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120247506542160278,[AFS] [F3] [MBALI BUTHELEZI] V3,1.04,686,683,1.0044,1.52,22,3.207,9.4752,0.0473,50,0.0208,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120247506551600278,[AFS] [F3] [MBALI BUTHELEZI] V4,0.94,533,533,1,1.76,14,2.6266,6.5666,0.0671,26,0.0362,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120247506560570278,[AFS] [F3] [MBALI BUTHELEZI] V5,1.05,590,565,1.0442,1.78,37,6.2712,11.3559,0.0284,52,0.0202,PAUSED,1
2026-07-22,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120247506567820278,[AFS] [F3] [MBALI BUTHELEZI] V6,0.97,607,607,1,1.6,31,5.1071,9.061,0.0313,32,0.0303,PAUSED,1
2026-07-22,C 01,1558358552479442,120247510472480278,[E6] [MKUKER] [AFS] [F3] [Amarachi Nwafor] [VIVIANE GAMA],120247510472600278,[AFS] [F3] [Amarachi Nwafor] V1,1.07,813,794,1.0239,1.32,53,6.5191,7.5031,0.0202,50,0.0214,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247510472480278,[E6] [MKUKER] [AFS] [F3] [Amarachi Nwafor] [VIVIANE GAMA],120247511200720278,[AFS] [F3] [Amarachi Nwafor] V2,1.05,570,553,1.0307,1.84,25,4.386,8.4211,0.042,30,0.035,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247510472480278,[E6] [MKUKER] [AFS] [F3] [Amarachi Nwafor] [VIVIANE GAMA],120247511268740278,[AFS] [F3] [Amarachi Nwafor] V3,1,584,575,1.0157,1.71,24,4.1096,6.6781,0.0417,24,0.0417,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247510472480278,[E6] [MKUKER] [AFS] [F3] [Amarachi Nwafor] [VIVIANE GAMA],120247511278660278,[AFS] [F3] [Amarachi Nwafor] V4,0.97,465,465,1,2.09,21,4.5161,7.0968,0.0462,30,0.0323,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247510472480278,[E6] [MKUKER] [AFS] [F3] [Amarachi Nwafor] [VIVIANE GAMA],120247511285940278,[AFS] [F3] [Amarachi Nwafor] V5,1.05,465,454,1.0242,2.26,18,3.871,7.0968,0.0583,18,0.0583,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247510472480278,[E6] [MKUKER] [AFS] [F3] [Amarachi Nwafor] [VIVIANE GAMA],120247511291500278,[AFS] [F3] [Amarachi Nwafor] V6,0.93,375,369,1.0163,2.48,22,5.8667,11.7333,0.0423,26,0.0358,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511324690278,[E6] [MKUKER] [AFS] [F3] [Chinelo Umeh] [VIVIANE GAMA],120247511324670278,[AFS] [F3] [Chinelo Umeh] V1,0.97,531,516,1.0291,1.83,24,4.5198,8.4746,0.0404,30,0.0323,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511324690278,[E6] [MKUKER] [AFS] [F3] [Chinelo Umeh] [VIVIANE GAMA],120247511421230278,[AFS] [F3] [Chinelo Umeh] V2,1.01,555,546,1.0165,1.82,15,2.7027,4.8649,0.0673,14,0.0721,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511324690278,[E6] [MKUKER] [AFS] [F3] [Chinelo Umeh] [VIVIANE GAMA],120247511427740278,[AFS] [F3] [Chinelo Umeh] V3,1.04,499,499,1,2.08,17,3.4068,4.6092,0.0612,18,0.0578,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511324690278,[E6] [MKUKER] [AFS] [F3] [Chinelo Umeh] [VIVIANE GAMA],120247511436300278,[AFS] [F3] [Chinelo Umeh] V4,1.06,389,389,1,2.72,10,2.5707,3.856,0.106,12,0.0883,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511324690278,[E6] [MKUKER] [AFS] [F3] [Chinelo Umeh] [VIVIANE GAMA],120247511443330278,[AFS] [F3] [Chinelo Umeh] V5,1.13,666,649,1.0262,1.7,37,5.5556,7.5075,0.0305,42,0.0269,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511324690278,[E6] [MKUKER] [AFS] [F3] [Chinelo Umeh] [VIVIANE GAMA],120247511457850278,[AFS] [F3] [Chinelo Umeh] V6,1.08,549,537,1.0223,1.97,29,5.2823,6.7395,0.0372,36,0.03,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511492330278,[E6] [MKUKER] [AFS] [F3] [OLUCHI EZEANI] [VIVIANE GAMA],120247511492340278,[AFS] [F3] [OLUCHI EZEANI] V1,1.03,378,363,1.0413,2.72,23,6.0847,11.6402,0.0448,34,0.0303,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511492330278,[E6] [MKUKER] [AFS] [F3] [OLUCHI EZEANI] [VIVIANE GAMA],120247511563030278,[AFS] [F3] [OLUCHI EZEANI] V2,0.87,461,450,1.0244,1.89,15,3.2538,6.0738,0.058,18,0.0483,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511492330278,[E6] [MKUKER] [AFS] [F3] [OLUCHI EZEANI] [VIVIANE GAMA],120247511574100278,[AFS] [F3] [OLUCHI EZEANI] V3,1.04,526,512,1.0273,1.98,21,3.9924,5.7034,0.0495,34,0.0306,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511492330278,[E6] [MKUKER] [AFS] [F3] [OLUCHI EZEANI] [VIVIANE GAMA],120247511580070278,[AFS] [F3] [OLUCHI EZEANI] V4,0.98,442,436,1.0138,2.22,21,4.7511,6.3348,0.0467,24,0.0408,CAMPAIGN_PAUSED,1
2026-07-22,C 01,1558358552479442,120247511492330278,[E6] [MKUKER] [AFS] [F3] [OLUCHI EZEANI] [VIVIANE GAMA],120247511592870278,[AFS] [F3] [OLUCHI EZEANI] V5,1.01,590,590,1,1.71,29,4.9153,7.7966,0.0348,36,0.0281,,
2026-07-22,C 01,1558358552479442,120247511492330278,[E6] [MKUKER] [AFS] [F3] [OLUCHI EZEANI] [VIVIANE GAMA],120247511637820278,[AFS] [F3] [OLUCHI EZEANI] V6,0.98,498,497,1.002,1.97,34,6.8273,12.6506,0.0288,44,0.0223,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253014516470281,E1[MKUKER] [[AFS_RELA_EN_BOT_0003] [BONTLE],120253014516410281,[AFS_RELA_EN_BOT_0003] [BONTLE] V3,0,0,0,0,,0,,,,0,,,
2026-07-22,c 02,1016004138069912,120253057249230281,N REATIVAR [E3] [MKUKER] [AFS] [F3] [AYANDA] [BRUNA ALVEZ],120253057249320281,[AFS] [F3] [AYANDA] V1,0,0,0,0,,0,,,,4,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057249230281,N REATIVAR [E3] [MKUKER] [AFS] [F3] [AYANDA] [BRUNA ALVEZ],120253057288510281,[AFS] [F3] [AYANDA] V2,0.31,230,225,1.0222,1.35,13,5.6522,9.1304,0.0238,22,0.0141,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057249230281,N REATIVAR [E3] [MKUKER] [AFS] [F3] [AYANDA] [BRUNA ALVEZ],120253057293970281,[AFS] [F3] [AYANDA] V3,0.25,149,147,1.0136,1.68,9,6.0403,10.0671,0.0278,10,0.025,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057249230281,N REATIVAR [E3] [MKUKER] [AFS] [F3] [AYANDA] [BRUNA ALVEZ],120253057299420281,[AFS] [F3] [AYANDA] V4,0.33,209,206,1.0146,1.58,29,13.8756,19.1388,0.0114,18,0.0183,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057249230281,N REATIVAR [E3] [MKUKER] [AFS] [F3] [AYANDA] [BRUNA ALVEZ],120253057306490281,[AFS] [F3] [AYANDA] V5,0.23,108,107,1.0093,2.13,10,9.2593,12.037,0.023,14,0.0164,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057249230281,N REATIVAR [E3] [MKUKER] [AFS] [F3] [AYANDA] [BRUNA ALVEZ],120253057315290281,[AFS] [F3] [AYANDA] V6,0.28,128,128,1,2.19,7,5.4688,7.0313,0.04,11,0.0255,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057329110281,[E2] [MKUKER] [AFS] [F3] [KHANYISA MTHEMBU] [LARISSA GOMES],120253057329180281,[AFS] [F3] [KHANYISA MTHEMBU] V1,0,0,0,0,,0,,,,4,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057329110281,[E2] [MKUKER] [AFS] [F3] [KHANYISA MTHEMBU] [LARISSA GOMES],120253057385670281,[AFS] [F3] [KHANYISA MTHEMBU] V2,0.25,164,162,1.0123,1.52,16,9.7561,8.5366,0.0156,9,0.0278,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057329110281,[E2] [MKUKER] [AFS] [F3] [KHANYISA MTHEMBU] [LARISSA GOMES],120253057396940281,[AFS] [F3] [KHANYISA MTHEMBU] V3,0.32,192,189,1.0159,1.67,8,4.1667,4.1667,0.04,12,0.0267,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057329110281,[E2] [MKUKER] [AFS] [F3] [KHANYISA MTHEMBU] [LARISSA GOMES],120253057400840281,[AFS] [F3] [KHANYISA MTHEMBU] V4,0.28,165,157,1.051,1.7,21,12.7273,16.9697,0.0133,25,0.0112,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057329110281,[E2] [MKUKER] [AFS] [F3] [KHANYISA MTHEMBU] [LARISSA GOMES],120253057404980281,[AFS] [F3] [KHANYISA MTHEMBU] V5,0.31,232,230,1.0087,1.34,15,6.4655,10.7759,0.0207,24,0.0129,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057329110281,[E2] [MKUKER] [AFS] [F3] [KHANYISA MTHEMBU] [LARISSA GOMES],120253057408300281,[AFS] [F3] [KHANYISA MTHEMBU] V6,0.25,169,168,1.006,1.48,7,4.142,6.5089,0.0357,14,0.0179,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057415460281,[E2] [MKUKER] [AFS] [F3] [NTOMBI ZUMA] [LARISSA GOMES],120253057415450281,[AFS] [F3] [NTOMBI ZUMA] V1,0,0,0,0,,0,,,,6,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057415460281,[E2] [MKUKER] [AFS] [F3] [NTOMBI ZUMA] [LARISSA GOMES],120253057444620281,[AFS] [F3] [NTOMBI ZUMA] V2,0.34,215,213,1.0094,1.58,22,10.2326,13.0233,0.0155,26,0.0131,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057415460281,[E2] [MKUKER] [AFS] [F3] [NTOMBI ZUMA] [LARISSA GOMES],120253057454260281,[AFS] [F3] [NTOMBI ZUMA] V3,0.3,190,190,1,1.58,12,6.3158,13.1579,0.025,15,0.02,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057415460281,[E2] [MKUKER] [AFS] [F3] [NTOMBI ZUMA] [LARISSA GOMES],120253057457110281,[AFS] [F3] [NTOMBI ZUMA] V4,0.27,228,226,1.0089,1.18,9,3.9474,6.5789,0.03,14,0.0193,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057415460281,[E2] [MKUKER] [AFS] [F3] [NTOMBI ZUMA] [LARISSA GOMES],120253057459930281,[AFS] [F3] [NTOMBI ZUMA] V5,0.26,193,189,1.0212,1.35,13,6.7358,8.2902,0.02,10,0.026,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057415460281,[E2] [MKUKER] [AFS] [F3] [NTOMBI ZUMA] [LARISSA GOMES],120253057464720281,[AFS] [F3] [NTOMBI ZUMA] V6,0.29,191,190,1.0053,1.52,2,1.0471,7.8534,0.145,10,0.029,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057478930281,[E2] [MKUKER] [AFS] [F3] [SIBONGILE MOLEFE] [LARISSA GOMES],120253057479010281,[AFS] [F3] [SIBONGILE MOLEFE]V1,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057478930281,[E2] [MKUKER] [AFS] [F3] [SIBONGILE MOLEFE] [LARISSA GOMES],120253057510640281,[AFS] [F3] [SIBONGILE MOLEFE] V2,0,0,0,0,,0,,,,4,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057478930281,[E2] [MKUKER] [AFS] [F3] [SIBONGILE MOLEFE] [LARISSA GOMES],120253057512790281,[AFS] [F3] [SIBONGILE MOLEFE] V3,0.27,150,149,1.0067,1.8,4,2.6667,9.3333,0.0675,7,0.0386,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057478930281,[E2] [MKUKER] [AFS] [F3] [SIBONGILE MOLEFE] [LARISSA GOMES],120253057515110281,[AFS] [F3] [SIBONGILE MOLEFE] V4,0.29,116,114,1.0175,2.5,4,3.4483,6.0345,0.0725,6,0.0483,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057478930281,[E2] [MKUKER] [AFS] [F3] [SIBONGILE MOLEFE] [LARISSA GOMES],120253057519430281,[AFS] [F3] [SIBONGILE MOLEFE] V5,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057478930281,[E2] [MKUKER] [AFS] [F3] [SIBONGILE MOLEFE] [LARISSA GOMES],120253057522840281,[AFS] [F3] [SIBONGILE MOLEFE] V6,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057533860281,PAG BANIDA [MKUKER] [AFS] [F3] [NOMSA KHUMALO] [LARISSA GOMES],120253057533850281,[AFS] [F3] [NOMSA KHUMALO] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057533860281,PAG BANIDA [MKUKER] [AFS] [F3] [NOMSA KHUMALO] [LARISSA GOMES],120253057596680281,[AFS] [F3] [NOMSA KHUMALO] V2,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253057533860281,PAG BANIDA [MKUKER] [AFS] [F3] [NOMSA KHUMALO] [LARISSA GOMES],120253057611630281,[AFS] [F3] [NOMSA KHUMALO] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-07-22,c 02,1016004138069912,120253060094590281,[MKUKER] [AFS_RELA_EN_BOT_0003] [BUHLE],120253060676610281,[AFS_RELA_EN_BOT_0003] [BUHLE] V4,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
